,User_id,First_Name,Last_Name,Address,Age,Gender,Rehabilitation,Pet_intimacy,category_name,Pet_Name,log_count,com_count,avg_loading,sum_duration,Zipcode,Country,Country_abbrev,Continent,User_satisfication
358,359,Mozell,Heidenreich,"3820 Genesis Prairie Suite 052
Malvinamouth, SD 39100-3933",69,2,2,0.98989898989899,'German Shepherd',Justyn,0.3333333333333333,0.16666666666666666,0.5412588981581578,0.3940357852882704,39100, Italy,IT,EU,4.4406343625435625
359,360,Ivory,Schoen,"935 Gerard Fort
Port Rickiemouth, AZ 93742-1091",19,1,2,0.595959595959596,'Poodle',Gladyce,0.6666666666666666,0.5,0.4732922675260571,0.4679920477137177,93742, Estonia,EE,EU,5.274553387673857
360,361,Gregoria,Bayer,"5049 Bergnaum Via Apt. 281
South Aileenview, SC 94263-9494",55,2,2,0.7474747474747475,'Bulldog',Isidro,0.16666666666666666,0.6666666666666666,0.47467517898300937,0.32842942345924453,94263, Estonia,EE,EU,4.035867620294735
361,362,Darrell,Champlin,"3817 Agustina Falls Apt. 722
Madelinebury, KY 93904-9516",12,2,1,0.494949494949495,'Golden Retriever',Kirk,0.3333333333333333,0.16666666666666666,0.4743304709649785,0.1988071570576541,93904, Philippines,PH,AS,5.097841927478424
362,363,Adriana,Herman,"5941 Sporer Manors Apt. 675
North Markusstad, CA 80800",25,1,1,0.8484848484848485,'Maltese',Katlynn,0.25,0.3333333333333333,0.5082587145858405,0.21709741550695824,80800, France,FR,EU,5.558466558431855
363,364,Jerrod,Larson,"8622 Larry Via Apt. 475
South Lelatown, VA 59433-1769",64,2,1,0.6767676767676768,'German Shepherd',Tobin,0.08333333333333333,0.08333333333333333,0.27743080343484205,0.16819085487077534,59433, United States,US,NA,4.376961899685621
364,365,Marcelle,Quigley,"275 Cremin Gardens
Kunzestad, AL 50026-8055",61,1,2,0.3939393939393939,'Bulldog',Julianne,0.25,0.25,0.5030330226201889,0.2047713717693837,50026, United States,US,NA,2.966057903637118
365,366,Terrill,Daniel,"31011 Stoltenberg Groves Apt. 851
Arlenemouth, ND 30793",28,2,2,0.3333333333333333,'Golden Retriever',Yoshiko,0.5,0.75,0.5966467456707528,0.5017892644135189,30793, Italy,IT,EU,5.187137136658162
366,367,Libby,Bogan,"288 Rhiannon Lake
Amarihaven, WI 13936",24,2,2,0.888888888888889,'Poodle',Korey,0.16666666666666666,0.25,0.5921553429742795,0.12246520874751492,13936, South Korea,KR,AS,3.0542384001865615
367,368,Daphnee,Bartoletti,"4232 Arnoldo River
Heidenreichshire, NH 44477-7102",86,1,2,0.1414141414141414,'German Shepherd',Ana,0.08333333333333333,0.3333333333333333,0.4921125094335774,0.17932405566600396,44477, France,FR,EU,2.3508228735117345
368,369,Emerald,Murazik,"5808 Wehner Branch Apt. 624
Kuhicmouth, PA 96393-3509",34,1,2,0.030303030303030307,'Shi-ba-inu',Madalyn,0.25,0.16666666666666666,0.2833377526668978,0.2043737574552684,96393, Philippines,PH,AS,2.2978024794576686
369,370,Faye,Stracke,"012 Cummings Roads
Port Craig, HI 39797-8665",25,1,2,0.888888888888889,'Poodle',Corene,0.5833333333333334,0.25,0.5410304526077468,0.4011928429423459,39797, Israel,IL,AS,4.951357379932687
370,371,Royce,Grady,"6650 Ardella Falls
O'Harachester, NE 18850",38,1,2,0.08080808080808081,'Maltese',Earlene,0.08333333333333333,0.08333333333333333,0.5396842556142534,0.13081510934393636,18850, United States,US,NA,1.8937527737980797
371,372,Tressa,Ebert,"988 Torp Flats
Alphonsomouth, TX 28639-3833",17,2,1,0.6060606060606061,'Shi-ba-inu',Benjamin,0.3333333333333333,0.16666666666666666,0.4200787321271952,0.26163021868787273,28639, Argentina,AR,SA,5.405993546272625
372,373,Priscilla,Brown,"89678 Hortense Station
East Jamey, UT 84664",83,2,2,0.3939393939393939,'Shi-ba-inu',Aniya,0.25,0.4166666666666667,0.6356354661717013,0.23021868787276342,84664, United States,US,NA,3.3671162782688158
373,374,Darrin,Schinner,"93883 Senger Glens Apt. 637
New Rodrick, OH 98477",46,2,2,0.6060606060606061,'Maltese',Cristobal,0.5,0.25,0.4748913863789341,0.41789264413518884,98477, Philippines,PH,AS,4.502522568980297
374,375,Garland,Lang,"365 Kohler Knoll Suite 182
McCulloughland, HI 75128-7063",44,1,1,0.7070707070707071,'Bulldog',Samson,0.25,0.25,0.42793358761498773,0.44294234592445325,75128, Lithuania,LT,EU,6.156773678383508
375,376,Jacky,Howe,"2995 Baumbach Squares Suite 385
Izaiahstad, CA 17198-2492",70,2,2,0.1616161616161616,'German Shepherd',Darrion,0.3333333333333333,0.5,0.4160727762253453,0.27157057654075545,17198, France,FR,EU,3.330637910671195
376,377,Seamus,Bradtke,"1586 Cristina Ridge Apt. 467
Leonorton, KS 93290",57,1,2,0.04040404040404041,'Poodle',Alana,0.5833333333333334,0.0,0.35254451628694394,0.44572564612326043,93290, France,FR,EU,3.842517807850693
377,378,Rodrigo,Lueilwitz,"3029 Rachael Rapids
North Teaganmouth, GA 93723",66,1,1,0.5555555555555556,'Shi-ba-inu',Zane,0.4166666666666667,0.4166666666666667,0.488114712301385,0.4393638170974155,93723, United States,US,NA,6.551125536246603
378,379,Candelario,Barrows,"720 Purdy Square
McDermottmouth, NJ 29568",35,1,1,0.30303030303030304,'Maltese',Taryn,0.16666666666666666,0.25,0.4809186774634386,0.19920477137176937,29568, United States,US,NA,4.664101399314153
379,380,Trystan,Willms,"008 Rowe Trail Suite 974
Marlonport, MN 81973",53,1,1,0.5454545454545455,'Poodle',Taryn,0.25,0.16666666666666666,0.41458991984008814,0.13916500994035785,81973, Philippines,PH,AS,4.683371171722731
380,381,Cale,Sanford,"1831 Hudson Stravenue Apt. 497
New Libby, IN 65159",56,2,1,0.6060606060606061,'Maltese',Samantha,0.25,0.4166666666666667,0.5317886062781733,0.33479125248508945,65159, Estonia,EE,EU,5.893680888945805
381,382,Roselyn,Walker,"51849 Rath Heights Apt. 159
Turcotteton, MD 23817-1651",83,2,1,0.5555555555555556,'Golden Retriever',Johnny,0.3333333333333333,0.4166666666666667,0.63103799946968,0.347117296222664,23817, Italy,IT,EU,6.158396073249226
382,383,Jaclyn,King,"515 Smitham Garden
Stokesfurt, CT 52819-1309",88,1,2,0.4848484848484849,'Bulldog',Raheem,0.5,0.5,0.4594549941868767,0.5288270377733598,52819, South Korea,KR,AS,5.059611630128801
383,384,Polly,Spinka,"15535 Botsford Highway
East Jaeden, ID 50886-1773",56,1,2,0.595959595959596,'Poodle',Lily,0.4166666666666667,0.25,0.5177575621596263,0.29662027833001986,50886, South Korea,KR,AS,3.883531604772635
384,385,Gwen,West,"48773 Christ Row Suite 601
Ethelynberg, AK 33917-4115",12,2,1,0.29292929292929293,'Shi-ba-inu',Lauretta,0.16666666666666666,0.3333333333333333,0.500632304648459,0.14751491053677931,33917, United States,US,NA,4.550287906391536
385,386,Robbie,Mitchell,"686 Kessler Landing Apt. 768
Rylanstad, LA 24087",87,1,1,0.3737373737373737,'Golden Retriever',Jovani,0.5,0.16666666666666666,0.4521528953433822,0.37932405566600397,24087, United States,US,NA,6.009853158411439
386,387,Tabitha,Harber,"1301 Estell Overpass
West Jabari, FL 02086",67,2,1,0.898989898989899,'Poodle',Citlalli,0.16666666666666666,0.08333333333333333,0.6879984498337651,0.12445328031809146,02086, Poland,PL,EU,5.001468136762696
387,388,Kailyn,VonRueden,"635 O'Conner Burg Apt. 505
Jakeview, MA 51260",60,2,1,0.9393939393939394,'Bulldog',Nathaniel,0.08333333333333333,0.6666666666666666,0.525177963163155,0.1618290258449304,51260, France,FR,EU,5.445221339270149
388,389,Milford,O'Kon,"2087 Bradtke Unions
New Ryderbury, FL 41173",50,2,2,0.4646464646464647,'Golden Retriever',Gino,0.25,0.08333333333333333,0.5643951292145145,0.19721669980119283,41173, United States,US,NA,2.901241726399084
389,390,Cruz,Nolan,"722 Bailey Pass Suite 173
Johnstonmouth, ND 74428-0348",77,1,2,0.3737373737373737,'Bulldog',Gracie,0.0,0.16666666666666666,0.43462173904175255,0.10019880715705765,74428, United States,US,NA,1.8758210080740236
390,391,Pete,Grimes,"2295 Greenfelder Gateway
Muellerbury, AK 45716-0191",74,1,2,0.08080808080808081,'Golden Retriever',Kaitlyn,0.4166666666666667,0.08333333333333333,0.4706284292328717,0.4345924453280318,45716, United States,US,NA,3.7064729580197464
391,392,Gwendolyn,Cartwright,"806 Frami Lodge Apt. 555
Port Harmonchester, KS 77131",70,1,1,0.5858585858585859,'Bulldog',Harold,0.5833333333333334,0.0,0.5495706447467722,0.673558648111332,77131, France,FR,EU,7.496330489717353
392,393,Raphaelle,Schimmel,"049 Mraz Inlet Suite 015
Marvinfort, OR 72007",46,2,2,0.6666666666666667,'Maltese',Jackie,0.4166666666666667,0.5833333333333334,0.497391233402003,0.34671968190854874,72007, United States,US,NA,4.467603294369532
393,394,Dora,Lubowitz,"27156 Schoen Pass Apt. 522
Waelchiton, KY 27230",28,2,2,0.11111111111111109,'German Shepherd',Murray,0.25,0.16666666666666666,0.47212760315744384,0.2524850894632207,27230, Spain,ES,EU,2.759845738788105
394,395,Dayne,Price,"88198 Fadel Plains Apt. 029
North Clemensville, NE 49043",64,2,1,0.2424242424242424,'Poodle',Brenda,0.3333333333333333,0.4166666666666667,0.4915760703285945,0.15308151093439365,49043, Ukraine,UA,EU,4.929659689823744
395,396,Afton,Roob,"00317 Beverly Locks
Vickymouth, DE 64980",23,1,1,0.9696969696969696,'Poodle',Shayna,0.25,0.3333333333333333,0.4961307034899138,0.278727634194831,64980, Poland,PL,EU,5.91407154329954
396,397,Kenneth,Kuphal,"1168 Skyla Overpass
Alexandrebury, SC 80170-0840",35,2,2,0.0707070707070707,'Shi-ba-inu',Raquel,0.75,0.5,0.5238990760193363,0.7013916500994036,80170, France,FR,EU,5.900172747124022
397,398,Estella,Bosco,"990 Verda Estates
New Aniya, TN 63474-0519",29,1,1,0.1414141414141414,'Poodle',Mariano,0.25,0.5,0.6503579660187244,0.11928429423459246,63474, United States,US,NA,4.768909284371236
398,399,Kory,Grady,"19516 Douglas Dale
New Michelleview, NE 21980-2347",33,1,2,0.7171717171717172,'Poodle',Philip,0.08333333333333333,0.16666666666666666,0.5813021396373427,0.15427435387673955,21980, Mexico,MX,NA,2.7489046056493516
399,400,Maverick,Rau,"4365 Beahan Shores Suite 431
Amarafurt, CO 97950-9004",19,2,1,0.5656565656565656,'Maltese',Coty,0.25,0.4166666666666667,0.47227650070369387,0.31411530815109345,97950, Germany,DE,EU,5.711060965631301
400,401,Howard,Doyle,"83750 Myrl Ridges Suite 506
Gustborough, WV 21790-2869",85,1,1,0.7474747474747475,'Poodle',Genevieve,0.08333333333333333,0.5,0.39845799253472575,0.14990059642147116,21790, United States,US,NA,4.9122017923620245
401,402,Kale,Hauck,"013 Cody Route Apt. 867
North Jalon, SD 62257-0872",31,2,2,0.5151515151515151,'Poodle',Dina,0.3333333333333333,0.08333333333333333,0.6509719134354539,0.2886679920477137,62257, South Korea,KR,AS,3.570795396777824
402,403,Berniece,Bradtke,"840 Ashleigh Cape Apt. 584
South Cassidyland, NE 47843-4506",62,2,1,0.6464646464646465,'Shi-ba-inu',Jennie,0.6666666666666666,0.4166666666666667,0.4308462683827279,0.5375745526838966,47843, Italy,IT,EU,7.477609125582962
403,404,Susan,Roob,"871 Domingo Summit Suite 091
New Garett, VT 41543",24,1,2,0.4444444444444445,'Maltese',Bette,0.4166666666666667,0.16666666666666666,0.5204091622983255,0.49105367793240556,41543, South Korea,KR,AS,4.4290683184723925
404,405,Cecile,Von,"320 Murphy Ramp
New Hermanville, KY 65449-2178",70,1,2,0.9090909090909091,'Poodle',Hayden,0.3333333333333333,0.16666666666666666,0.41775348277479757,0.4099403578528827,65449, United States,US,NA,4.29993915661057
405,406,Adrienne,Hettinger,"7739 Everardo Landing
Chesleyfurt, WY 28029",37,1,2,0.42424242424242425,'Golden Retriever',Ally,0.16666666666666666,0.25,0.551524670079752,0.18966202783300198,28029, Spain,ES,EU,2.8177485389875176
406,407,Clementina,Bradtke,"1152 Queen Mountain
Port Rossie, UT 11228",48,2,2,0.3838383838383838,'Bulldog',Craig,0.4166666666666667,0.4166666666666667,0.43309400942337895,0.19443339960238568,11228, United States,US,NA,3.3446659916713055
407,408,Amari,Goodwin,"5891 Efrain Islands Suite 068
East Vena, HI 68289",24,1,2,0.09090909090909091,'Poodle',Yvonne,0.25,0.8333333333333334,0.620576417076305,0.18250497017892645,68289, Brazil,BR,SA,3.2748387220344357
409,410,Jimmy,Walter,"396 Pouros Manor Apt. 752
North Tyson, AK 02507-4513",39,1,2,0.31313131313131315,'Shi-ba-inu',Lenore,0.5,0.25,0.5366206376078487,0.4508946322067594,02507, United States,US,NA,4.4033304795662
410,411,Rosalee,Barton,"58788 Willy Plains
South Bill, MN 24008-0556",48,2,2,0.35353535353535354,'German Shepherd',Lisandro,0.3333333333333333,0.25,0.28163460950088726,0.18608349900596421,24008, Spain,ES,EU,2.7961706257267642
411,412,Orville,Breitenberg,"7846 Crooks Ports
Bartonton, CT 02159",33,1,2,0.1414141414141414,'Bulldog',Nona,0.16666666666666666,0.6666666666666666,0.4985558977706162,0.1904572564612326,02159, Ukraine,UA,EU,2.9017990650296883
412,413,Taylor,Thompson,"80227 Denesik Centers
Shanyville, WY 95359",36,1,2,0.3232323232323232,'Shi-ba-inu',Wava,0.3333333333333333,0.25,0.47859750749586966,0.0628230616302187,95359, Germany,DE,EU,2.469788743915734
413,414,Janiya,Dickinson,"72486 Murphy River
Lake Esmeralda, VA 05164-5711",23,2,1,0.4848484848484849,'Poodle',Lela,0.4166666666666667,0.25,0.5403757113427295,0.3630218687872763,05164, Spain,ES,EU,6.0606450046736535
414,415,Amos,Johnston,"113 Weber Mountains
South Dannie, TX 35583-4333",59,1,1,0.5151515151515151,'Golden Retriever',Raphael,0.8333333333333334,0.25,0.5454647439166174,0.6691848906560637,35583, Germany,DE,EU,8.154022488359054
415,416,Abbigail,Kemmer,"366 Eldora Ville
North Selinaville, ME 45311",40,1,2,0.3333333333333333,'Golden Retriever',Jimmy,0.16666666666666666,0.6666666666666666,0.517729006465825,0.13558648111332006,45311, Lithuania,LT,EU,2.8934082642524386
416,417,Sadye,Cruickshank,"0938 White Manors Apt. 772
Ricebury, NV 49669",25,2,2,0.3939393939393939,'German Shepherd',Dortha,0.6666666666666666,0.5833333333333334,0.4780753462377874,0.7538767395626244,49669, Argentina,AR,SA,6.304188365094346
417,418,Carissa,Strosin,"4857 Turcotte Glens
Connport, CA 66130-5177",59,2,2,0.2323232323232323,'Poodle',Amira,0.16666666666666666,0.25,0.5804107940522569,0.1956262425447316,66130, France,FR,EU,2.678572329887749
418,419,Hank,Fadel,"01356 Daniel Key Apt. 655
Strosinside, WI 66244-4809",38,2,2,0.010101010101010102,'Poodle',Leonard,0.25,0.16666666666666666,0.5202663838293186,0.27316103379721673,66244, Estonia,EE,EU,2.7896781957858625
419,420,Jazmyne,Wilkinson,"576 Elenor Lakes
Luellatown, FL 61841-6474",52,2,2,0.7575757575757576,'Shi-ba-inu',Juvenal,0.5,0.4166666666666667,0.520609052154935,0.16302186878727634,61841, United States,US,NA,3.8469389515464645
420,421,Avis,Gerlach,"84785 Enos Drives Apt. 640
Niaview, MS 97386",57,2,1,0.45454545454545453,'Golden Retriever',Oleta,0.08333333333333333,0.25,0.4768433720194995,0.13161033797216698,97386, United States,US,NA,4.374496845120289
421,422,Lamar,Stehr,"656 Hayes Point
Arvidside, HI 42755-9813",69,2,2,0.4646464646464647,'Poodle',Hector,0.3333333333333333,0.3333333333333333,0.5421339262039285,0.24095427435387673,42755, Taiwan,TW,AS,3.4705974882659003
422,423,Nicolas,Wunsch,"853 Cummerata Mills
Winstonberg, MA 74052",54,1,2,0.04040404040404041,'Golden Retriever',Lori,0.16666666666666666,0.3333333333333333,0.4531543843188447,0.20715705765407552,74052, United States,US,NA,2.4888533220058537
423,424,Arnold,Stehr,"98374 Joy Valley Suite 476
New Ethelynburgh, OR 61033-4550",26,1,1,0.6262626262626263,'Bulldog',Marvin,0.08333333333333333,0.3333333333333333,0.40202541456748325,0.147117296222664,61033, Ukraine,UA,EU,4.616757225720765
424,425,Dario,Rosenbaum,"9300 Jessica Club
Lake Garth, HI 54899",35,1,1,0.9090909090909091,'Bulldog',Ellen,0.3333333333333333,0.16666666666666666,0.5275786811348848,0.22942345924453278,54899, Canada,CA,NA,5.687696760537257
425,426,Abigayle,Hoeger,"60711 Ankunding Meadows Apt. 343
Lindgrenview, LA 10251",34,2,2,0.29292929292929293,'Golden Retriever',Hunter,0.5,0.5,0.4849797050604769,0.49662027833001987,10251, Croatia,HR,EU,4.76439011130985
426,427,Sallie,Kilback,"018 Lucius Vista Apt. 924
West Zoeborough, WY 35009",83,1,2,0.6666666666666667,'Poodle',Suzanne,0.16666666666666666,0.16666666666666666,0.45389071328043734,0.1813121272365805,35009, Spain,ES,EU,2.8458058888934263
427,428,Luna,Russel,"6223 Powlowski Mill Apt. 339
Port Tellyberg, SC 73471-1723",28,1,2,0.09090909090909091,'Bulldog',Bruce,0.25,0.3333333333333333,0.5001448181614213,0.5308151093439364,73471, Lithuania,LT,EU,4.047647679779591
428,429,Elliott,Wilderman,"7877 Nasir Center
South Ubaldoside, NY 74389",17,1,1,0.7171717171717172,'German Shepherd',Misty,0.5,0.3333333333333333,0.47894221551390054,0.5041749502982107,74389, Germany,DE,EU,7.046147067211795
429,430,Alycia,O'Keefe,"5571 Conroy Manor Suite 197
Sophiaton, NY 63476-7665",38,2,1,0.20202020202020202,'Shi-ba-inu',Jermaine,0.4166666666666667,0.25,0.6626369143533155,0.3184890656063618,63476, Taiwan,TW,AS,5.721946712132299
430,431,Joelle,Veum,"81657 Leannon Lights
New Weston, VT 55856",12,2,1,0.2424242424242424,'Bulldog',Crawford,0.5,0.25,0.5203826462969385,0.5864811133200796,55856, United Kingdom,GB,EU,6.8587313420015
431,432,Bartholome,Price,"5475 Brakus Way Apt. 688
South Lorenzburgh, IN 14325-2121",57,2,2,0.5757575757575758,'Maltese',Blake,0.25,0.4166666666666667,0.40688804128337447,0.3363817097415507,14325, South Korea,KR,AS,3.74483912267382
432,433,Morris,Stroman,"609 Stanley Glen
O'Haramouth, MO 22271-5489",66,1,2,0.898989898989899,'German Shepherd',Prudence,0.16666666666666666,0.5,0.6050461990331858,0.22345924453280316,22271, Ukraine,UA,EU,3.7312064094876307
433,434,Winifred,Daugherty,"63831 Blick Wells
Hyattshire, OR 01818",25,2,2,0.6464646464646465,'Shi-ba-inu',Brandt,0.16666666666666666,0.08333333333333333,0.45984865482285275,0.15427435387673955,01818, Czechia,CZ,EU,2.640077383461124
434,435,Ron,Schumm,"84279 Tressie Causeway Suite 214
West Havenshire, HI 66322-7622",62,1,1,0.10101010101010101,'Shi-ba-inu',Eloise,0.3333333333333333,0.25,0.5030146653884595,0.31570576540755463,66322, Ukraine,UA,EU,5.283514494695446
435,436,Hanna,Parker,"7264 Heller Knolls Apt. 183
Georgemouth, RI 74962-6052",67,1,2,0.9494949494949495,'Poodle',Fabiola,0.4166666666666667,0.3333333333333333,0.5708242397046526,0.48866799204771366,74962, United States,US,NA,5.141657824057124
436,437,Domingo,Macejkovic,"141 Mertie Branch
New Ulices, VA 25347-8202",44,1,1,0.04040404040404041,'Maltese',Aurelio,0.3333333333333333,0.4166666666666667,0.43412201440022846,0.39244532803180915,25347, United States,US,NA,5.6276407002648385
437,438,Makenna,Barrows,"140 Meredith Track Apt. 091
Trompborough, NV 60986-9858",78,2,1,0.9696969696969696,'Maltese',Elenor,0.4166666666666667,0.4166666666666667,0.5695229159442756,0.3204771371769383,60986, Canada,CA,NA,6.571128434348998
438,439,Chelsea,Reichel,"51934 Bahringer Freeway
Ivahchester, NE 27211-3816",88,1,1,0.7272727272727273,'Maltese',Eve,0.4166666666666667,0.3333333333333333,0.5086911293776899,0.4731610337972167,27211, Germany,DE,EU,6.795274658505951
439,440,Josephine,Lubowitz,"267 Altenwerth Station
West Johan, TX 39034-0432",89,2,1,0.5555555555555556,'Shi-ba-inu',Karl,0.08333333333333333,0.4166666666666667,0.5135415179390947,0.16500994035785288,39034, Italy,IT,EU,4.812470168259395
440,441,Cindy,Prosacco,"9954 Welch Branch
Jodiefort, DC 63835",44,2,1,0.9595959595959596,'Poodle',Cruz,0.4166666666666667,0.4166666666666667,0.49315275256491325,0.32842942345924453,63835, Italy,IT,EU,6.516466405997852
441,442,Lillie,Kirlin,"38200 Kian Curve
West Mose, AR 60563-3118",26,2,2,0.2727272727272727,'Shi-ba-inu',Johnathon,0.08333333333333333,0.6666666666666666,0.5795378056989007,0.12246520874751492,60563, United States,US,NA,2.6754592467495666
442,443,Felton,Feest,"00523 Mraz Rapids Suite 389
Aliside, MN 95265-4933",79,1,2,0.35353535353535354,'Maltese',Abel,0.5833333333333334,0.75,0.5124319252656699,0.6019880715705765,95265, Philippines,PH,AS,5.690586231749997
443,444,Vickie,Wisoky,"91528 King Mountains Suite 676
North Zolafort, NM 54373-1076",63,1,2,0.3333333333333333,'Maltese',Bianka,0.16666666666666666,0.25,0.49729332816611255,0.24055666003976142,54373, Lithuania,LT,EU,2.876186634991825
444,445,Felton,Wiza,"316 Graham Place Suite 491
East Urban, IL 74152-4007",72,1,2,0.1616161616161616,'Bulldog',Abby,0.4166666666666667,0.5,0.5081730475044364,0.378131212723658,74152, Ukraine,UA,EU,4.015647393348564
445,446,Elyse,Considine,"23706 Rippin Fords
Ratkeshire, TX 12872",54,1,2,0.888888888888889,'Bulldog',Marty,0.4166666666666667,0.4166666666666667,0.5521692128826973,0.2449304174950298,12872, United States,US,NA,4.170779771751706
446,447,Stanton,Yost,"62463 Smith Passage Apt. 741
North Robynstad, AZ 45363-1227",52,2,2,0.494949494949495,'Golden Retriever',Cleta,0.08333333333333333,0.5,0.5288779652028474,0.08588469184890657,45363, United States,US,NA,2.5340328942146355
447,448,Stewart,Bruen,"94319 Katelyn Drive Suite 934
New Millieside, OR 26671",83,2,2,0.1919191919191919,'Shi-ba-inu',Roderick,0.6666666666666666,0.08333333333333333,0.5494217472005222,0.6155069582504971,26671, United States,US,NA,5.12003543878837
448,449,Otis,Tromp,"8421 Jaclyn Drive Suite 318
Melbafurt, HI 16495",62,1,2,0.9696969696969696,'Bulldog',Vivianne,0.25,0.0,0.4136720582536154,0.2011928429423459,16495, South Korea,KR,AS,3.188140399719969
449,450,Lou,Russel,"6285 Stefanie Greens Suite 943
East Dejaberg, AZ 67207",47,1,1,0.7575757575757576,'Golden Retriever',Reba,0.25,0.3333333333333333,0.5393415872886369,0.1757455268389662,67207, France,FR,EU,5.333232785553593
450,451,Hilma,Monahan,"8171 Dach River
Kassandraland, NH 66149",54,2,1,0.4141414141414142,'German Shepherd',Tressa,0.3333333333333333,0.25,0.5698370285760908,0.22664015904572565,66149, Mexico,MX,NA,5.3072057455670745
451,452,Kaylee,Herman,"59095 Torphy Street
West Madelynnshire, MT 39984-5577",29,2,2,0.686868686868687,'German Shepherd',Casimer,0.5,0.4166666666666667,0.5483060354498541,0.6031809145129226,39984, Israel,IL,AS,5.564565047036898
452,453,Delta,Mills,"371 Santina Estates
Ellamouth, MD 97653-4594",40,2,2,0.050505050505050504,'Bulldog',Cleveland,0.3333333333333333,0.4166666666666667,0.5647765516960043,0.3821073558648111,97653, Germany,DE,EU,3.7270443589936333
453,454,Rocky,Adams,"77743 Armstrong Parkway
West Nathanielfort, UT 39966-0462",68,1,2,0.7474747474747475,'Maltese',Serena,0.3333333333333333,0.3333333333333333,0.5041466946784425,0.3463220675944334,39966, France,FR,EU,4.136909712530924
454,455,Jocelyn,Turner,"245 Deion Tunnel Suite 483
Robertsview, WA 06352",35,2,1,0.050505050505050504,'Maltese',Hollie,0.5,0.4166666666666667,0.487094866094193,0.5673956262425448,06352, South Korea,KR,AS,6.72384908823609
455,456,Kiara,Klein,"02712 Lilyan Rapid
Madisynmouth, SC 89672-5485",67,1,1,0.7171717171717172,'Bulldog',Rebeca,0.3333333333333333,0.5833333333333334,0.5074509963897444,0.48906560636182905,89672, Ukraine,UA,EU,6.930885139008778
456,457,Christina,Gislason,"378 Wava Station Suite 969
Lake Jewel, UT 00974-4616",39,1,2,0.0,'Bulldog',Caden,0.25,0.0,0.4082913496644706,0.1872763419483101,00974, United States,US,NA,2.157396717457711
457,458,Boyd,West,"126 Leffler Inlet
New Alejandrinfurt, IL 79134",68,1,1,0.1313131313131313,'Poodle',Jaleel,0.16666666666666666,0.3333333333333333,0.5039284475901035,0.2449304174950298,79134, Sweden,SE,EU,4.78162991555002
458,459,Ivy,Schinner,"296 Pete Tunnel Suite 208
South Luciemouth, OK 65812-7779",39,1,1,0.7575757575757576,'Maltese',Melody,0.16666666666666666,0.5,0.5579231851836743,0.22266401590457258,65812, Germany,DE,EU,5.539488339711055
459,460,Rex,Marks,"7427 June Terrace
Dorcasville, SD 93083-1917",13,1,2,0.6060606060606061,'Poodle',Gerard,0.5,0.16666666666666666,0.5046606971668672,0.41391650099403576,93083, Germany,DE,EU,4.433053973870283
460,461,Karl,Bahringer,"12406 Hand Alley Suite 195
Bartolettiton, MD 32600",38,2,1,0.20202020202020202,'German Shepherd',Rosina,0.5833333333333334,0.5833333333333334,0.6359251024945438,0.6787276341948311,32600, France,FR,EU,7.80285584129407
461,462,Ada,Stanton,"811 Breitenberg Shoals Apt. 708
Sipesberg, NY 14717",32,2,1,0.8282828282828284,'Poodle',Pamela,0.08333333333333333,0.16666666666666666,0.5242499031146103,0.16938369781312124,14717, United States,US,NA,4.863400855983257
462,463,Sister,Schaden,"94975 Wyman Mews Apt. 872
Shieldsport, OK 75426",62,1,2,0.010101010101010102,'Shi-ba-inu',Celine,1.0,0.16666666666666666,0.545207742672405,1.0,75426, United States,US,NA,7.221975419440082
463,464,Darrick,Gorczany,"10097 Zulauf Grove
Faymouth, SC 81043",12,2,2,0.787878787878788,'Poodle',Baron,0.16666666666666666,0.16666666666666666,0.4474350867889122,0.126441351888668,81043, Italy,IT,EU,2.7410792822223717
464,465,Nicola,Nikolaus,"25054 Von Path
Fostermouth, OR 10192",52,2,1,0.1616161616161616,'Bulldog',Horace,0.5,0.3333333333333333,0.6165663817896262,0.4671968190854871,10192, Spain,ES,EU,6.48030315308107
465,466,Adele,Jones,"37846 Kylie Ford
Jodieville, MT 98415-5837",30,2,2,0.5050505050505051,'Maltese',Ignatius,0.5,0.4166666666666667,0.6199685887368185,0.42783300198807156,98415, Ukraine,UA,EU,4.753017768406277
466,467,Henri,Wintheiser,"279 Alda Mission Apt. 656
North Maxwellshire, IL 03238",40,2,1,0.9494949494949495,'Maltese',Neha,0.0,0.5,0.4325983641666837,0.02544731610337972,03238, Germany,DE,EU,4.483882578075152
467,468,Joana,Vandervort,"554 Ferry Shoals
McLaughlinborough, VA 14407",32,1,2,0.030303030303030307,'Golden Retriever',Deborah,0.25,0.3333333333333333,0.37970913986170884,0.16222664015904573,14407, Poland,PL,EU,2.3922520641342553
468,469,Anabel,Kirlin,"17118 Noble Garden Suite 592
Murazikland, CT 36676",73,1,1,0.3939393939393939,'Shi-ba-inu',Lelia,0.5,0.16666666666666666,0.4692863116242071,0.5773359840954275,36676, South Korea,KR,AS,6.839236308611978
469,470,Lea,Howe,"3394 Koss Shore
East Francesborough, CA 85684-5746",47,2,1,0.7373737373737375,'Poodle',Jany,0.25,0.08333333333333333,0.6574703734676811,0.18250497017892645,85684, Poland,PL,EU,5.208197324890458
470,471,Sincere,Fisher,"4809 Reinger Walk
East Elizaview, DC 62202-3377",77,1,1,0.7171717171717172,'Maltese',Kieran,0.5,0.08333333333333333,0.4597140351235034,0.3642147117296222,62202, France,FR,EU,6.217077932547044
